Position	Phoneme/s	FrequencyData	TransitionalProbability	Z-TransformedTransitionalProbability	Occurences
4	bː	123,124478927434	0,000228678800040855	-0,67838749092312	203
4	ɔ	9765,6287558166	0,0181376789163167	0,261286013890198	15203
4	ɕ	1331,18856575934	0,00247241333728092	-0,560660209512085	2330
4	d	15287,506649611	0,0283934495130739	0,799399579061151	21623
4	dː	510,739095839907	0,000948594500362973	-0,640613985707883	663
4	ɖ	1797,75301126078	0,00333896236529246	-0,515192949645123	2655
4	ɖː	2,43616264704076	4,52467905393507E-06	-0,690148710819182	2
4	e	1033,19560336114	0,00191895172139865	-0,589699977952485	1866
4	e̞	31615,3942543749	0,0587191960842327	2,39057163677439	43420
4	eː	7658,68810718369	0,0142244630921048	0,0559621429452046	11081
4	e͡ʉ	26,6162386791882	4,9434276398806E-05	-0,687792333664522	35
4	ɛ	890,75644487252	0,0016543998132342	-0,603580843279188	1658
4	ɛ̝	14004,6673030511	0,026010835064899	0,674385359696629	21106
4	ɛː	3684,48951923427	0,00684319356606722	-0,331328233986561	5937
4	f	8222,16775219803	0,0152710124882267	0,110873904217704	14558
4	fː	844,544055145973	0,00156856965239417	-0,608084295595431	1327
4	ɡ	10480,1679437546	0,0194647908399832	0,330918707200523	15741
4	ɡː	717,218114502789	0,00133208748756392	-0,62049235987647	1040
4	h	4766,44058881192	0,00885269869818444	-0,225890816030388	7575
4	ɧ	3883,18280703219	0,00721222613396609	-0,311965336883633	6270
4	ɧː	7,02599494516633	1,30493635965004E-05	-0,689701426205327	17
4	i	1034,25403090103	0,00192091753633538	-0,589596832930461	1846
4	ɪ	28699,3845164603	0,053303298176825	2,10640302125577	43379
4	iː	6945,45166889803	0,0128997707622498	-0,0135435958627921	11089
4	ʝ	3644,83417270278	0,00676954178586054	-0,335192694648419	5930
4	ʝː	821,116378867555	0,0015250574853112	-0,610367350499637	1169
4	k	20506,0940175653	0,0380859193420466	1,30795712193653	31621
4	kː	3053,77718517776	0,00567177305749384	-0,392791900732589	4612
4	l	27592,2960609595	0,0512471054379934	1,998515935158	43574
4	ɭ	1517,72944537236	0,00281887526654205	-0,542481579033585	2235
4	lː	4986,44410174799	0,0092613106962311	-0,204451212154104	7155
4	m	12039,6213569432	0,0223611599320933	0,482889296197428	20048
4	ɱ	900,294925653378	0,00167211561076025	-0,602651306987726	1633
4	mː	2483,87372991657	0,00461329273397445	-0,448329669950284	3218
4	ɱː	3,70926996097583	6,88921822120735E-06	-0,690024644997967	10
4	n	28681,6855707116	0,0532704259672444	2,10467823795201	39195
4	ɳ	3977,85211907271	0,007388055220649	-0,302739699882196	4845
4	nː	5182,01033539656	0,00962453539394229	-0,185393050195478	7019
4	ɳː	34,9184326019422	6,48539213020815E-05	-0,686983274997083	58
